ID,AreaType,RegionName,NVotes,Leave,Postals,Residents,Households,MeanAge,AdultMeanAge,Age_0to4,Age_5to7,Age_8to9,Age_10to14,Age_15,Age_16to17,Age_18to19,Age_20to24,Age_25to29,Age_30to44,Age_45to59,Age_60to64,Age_65to74,Age_75to84,Age_85to89,Age_90plus,White,Black,Asian,Indian,Pakistani,Owned,OwnedOutright,SocialRent,PrivateRent,NoQuals,L1Quals,L4Quals_plus,Students,Unemp,UnempRate_EA,HigherOccup,RoutineOccupOrLTU,Density,Deprived,MultiDepriv,C1C2DE,C2DE,DE
611,E09,London,7601,3829,P,17698,6368,34.4,43.8,9,4.4,2.5,6.1,1.4,2.6,2.3,6.9,9.2,24.7,15.9,3.9,5.6,3.7,1,0.7,42.7,17.7,32,12.3,4.6,46,14.6,22.5,27.5,21.9,12.5,25.8,7.6,6.2,8.9,26.1,47.2,72,71,33.5,85.4,56.7,31.1
612,E09,London,6458,2572,P,10737,4009,41.6,50.6,5.8,3.6,1.9,6.1,1.3,2.8,1.8,5.3,6.1,18.6,20.6,6.3,9.4,7,2.2,1.2,56.7,5.5,34.4,24.1,2.1,74.1,31.2,9.5,14.8,15.4,10.3,41.8,4.2,3.8,5.3,48.3,23,33.6,51.8,19.5,58.4,26.8,12.9
613,E07,East of England,3458,1655,P,5455,2171,40.3,49.5,6.7,3.8,2.5,5.9,0.9,2.6,2,4.4,5.5,21.3,19.6,7.9,9.7,5.5,1.1,0.6,96.5,1.2,1.6,0.3,0,84.2,31.4,8,7.3,18.2,14.7,30.6,2,2.5,3.3,40.4,32.1,18.5,44.4,13.6,68.7,39.9,17.3
614,E09,London,4785,1405,P,13487,4840,32.5,43,7.5,5.3,3.3,9.4,1.9,3.4,2.9,6.9,7.2,22.7,17.9,3.2,4.6,2.8,0.6,0.3,47.5,32.3,11.1,1.6,1.1,27.9,7.5,49.2,20.1,30,12.6,20.7,8.6,7.8,12.7,21.1,56.5,81.5,77.6,43.2,89.6,64.1,44.3
615,E08,Yorkshire and The Humber,9194,6219,P,17432,7100,36.7,46.6,7.6,4.3,2.8,7.1,1.6,2.7,2.3,6.5,7.2,20.6,18.7,5.2,6.7,4.9,1.2,0.7,88.1,3.8,7,1.6,3.3,63.3,17.2,20.3,15.2,32.4,16.5,14.6,3.1,6.4,9.2,21.5,56.4,49.9,64.7,32,90.2,64,36.8
616,E07,West Midlands,1081,692,P,2058,883,43.5,50.4,3.4,2.6,1.4,5.5,1.2,3,2.7,5.9,5.1,18.1,22,8.6,13.4,5.4,1,0.6,97.9,0.9,1,0.2,0,74.6,36.1,13.4,10.6,22.8,15.1,25.2,3.1,3.1,4.5,36.2,35.5,1.1,51.6,18.3,75.1,44.6,18.6
617,E08,North West,5849,2799,P,9639,3897,39.7,48.6,6.2,3.4,2.4,6.4,1.4,2.6,2.1,4.7,4.8,21.9,22.7,7,8.7,4.1,1,0.6,93.1,1.4,4.8,2.4,0.5,88.1,31.2,2.4,8.9,15.9,12.6,34.9,3.2,2.2,2.9,48.2,25.2,9.5,42.5,14,65.6,28.3,12.3
618,E09,London,5643,1883,P,13875,5611,33,40.1,6.8,3.7,2.3,6,1.1,2,3.7,14.5,10.1,22.8,14.3,3.2,4.7,3.6,0.8,0.3,51,16.8,25.7,1.9,0.5,12.3,4.8,62.9,21.6,22.7,11.1,29.5,19.4,5.7,9.8,31.9,49,101.6,75.6,40.3,82,46.7,33.7
619,E08,West Midlands,14296,6003,P,26046,11317,39.3,47.8,6.4,3.5,2.2,5.8,1.4,2.6,2.1,6,7,22,19.8,5.6,7.8,5.2,1.7,1,84,6.4,8.1,2,2,61.9,21.8,21.1,15,22.8,11.2,34.5,4.8,5.1,7.2,40.8,38,41.1,56.5,26,69.9,40.4,23.1
620,E08,Yorkshire and The Humber,6426,4514,P,11654,4933,39.5,48.2,6.9,3.6,2.2,5.5,1.2,2.2,2.2,5.2,6.4,21.3,21,6.4,9.1,4.8,1.3,0.6,97.6,0.8,1.3,0.2,0.3,74.7,26.1,13.4,10.6,27.8,16,19.3,2.2,4.3,6.1,28.7,48.1,6.5,57.5,27.6,83.2,55.2,29.7
621,E08,West Midlands,5739,3437,P,13538,5280,35.1,44.6,8.4,4.2,2.5,6.6,1.5,3,2.4,8.1,7.7,22.5,16.8,4.3,6.4,4,1.1,0.5,46.5,17.8,32,25.2,1,48.7,20.3,35,14.5,34.8,15.2,15.5,5.4,11,16.9,17.2,66.7,37.7,73.9,41.6,91.5,69.8,45.5
622,E09,London,6433,1334,P,13473,5817,35.3,41.1,5.9,2.6,2,4.4,0.9,1.8,2.6,8.6,13.2,29.3,15.3,3.8,5.5,3.1,0.7,0.4,71.6,10.6,12.7,1.8,0.5,34.4,15.1,33.8,29.7,13.6,6.7,54.6,9.5,4.2,5.8,55.1,26.1,134.5,61.4,25.7,61.2,26.2,17.2
623,E07,West Midlands,3498,1742,P,5662,2160,34.4,43.7,7.5,4.5,2.7,7.1,1.6,3.1,2.1,5.6,6.9,26.4,21,4,4.3,2.6,0.4,0.2,93.2,0.9,5.5,2.3,1.2,77.6,17.1,5.5,16.3,10.5,12.7,37.2,3.2,2.6,3.1,47.6,28.2,25.3,35.2,8.4,67.5,33.2,14.6
624,E06,South East,7962,5703,P,13713,5671,41.5,50.2,5.2,3.2,2.3,6.3,1.4,2.6,2.4,5.2,4.6,18.5,21.9,7.9,11.3,5.3,1.3,0.6,96.8,1.2,1.6,0.7,0.2,78.9,30.8,10.6,8.4,27.5,16.7,16.2,2.2,4,5.8,27.8,45.9,1.9,62.2,27,84.2,54.1,23.2
625,E08,West Midlands,7588,5446,P,13796,5088,36.4,46.4,7.5,4.4,2.7,7,1.5,3.4,2.5,6.6,6.9,20.8,18.6,4.3,7.4,4.5,1.1,0.7,85.2,5.7,8.3,4.3,2.2,60.4,19.8,30.3,7.2,33.7,14.8,15.9,3.3,6.6,9.9,23,56.7,33.8,64.5,33.3,86.8,63.5,34.9
626,E07,South West,1488,837,P,2017,954,46.2,54.2,4.6,2.7,1.9,5.4,0.9,2.1,1.3,4.3,3.9,17.8,22,6.3,12.8,9.2,3.3,1.3,96.6,0.5,2.7,1.3,0.1,81.2,40.1,6.7,10.7,21,13.6,26.5,2.1,2.3,3.3,37.7,33.5,7.2,54.4,20.4,76.6,42.7,19.7
627,E08,North West,5739,3811,P,10919,4745,38.1,47,6.9,3.7,2.1,6.2,1.4,2.6,2.6,7.2,6.8,19.3,20.5,6.4,7.8,4.9,1,0.5,96.6,1.8,1.4,0.1,0.4,58.9,20.2,29.3,10.6,32.9,16.9,12.6,2.8,7.2,10.7,19.7,57.7,20.1,67.6,36,90.7,64.8,38.3
628,E08,North West,6707,4061,P,10517,4534,39.8,48.2,5.6,3.1,2.2,6.4,1.3,2.7,2.5,5.9,6.6,20,21.4,6,9.3,5.2,1.2,0.6,95.8,1.6,2.2,0.2,0.8,76.9,27.2,10.7,11.1,27.1,16.6,15.7,3.6,3.8,5.2,26.7,45.1,25.1,59.2,26.5,85.9,53.9,24.8
629,E06,East of England,5751,3369,P,9253,3937,45.1,53.5,4.8,2.9,2,5.6,1.2,2.6,2,4.4,4.3,16.8,20.5,7.7,12.1,9.2,2.9,1.1,93.8,1.7,3.8,1.5,0.5,85.8,39.7,0.8,12.4,20.5,15.4,26.5,2.2,3.2,4.7,41.9,26.4,34.6,53.4,18.9,69.3,30,12.4
630,E08,North East,5352,3094,P,11033,4581,41.5,49.5,5.6,3.1,2.1,5.2,1.3,2.3,2.9,6.7,5.9,19.2,19.9,6,9.5,7.7,1.7,1,89.2,1.1,9.1,1.2,1,75.2,29.8,9.9,14,25.3,13.7,23.4,6.5,4.7,7,29.5,46,52.1,59.9,26.5,83.8,50.4,27.3
631,E07,East of England,3837,1116,P,9108,3902,38.1,44.7,6.4,2.7,1.7,4.3,0.9,1.9,2.5,9.4,10.9,23.2,16.6,5,6.4,5.5,1.7,0.9,82.3,3.1,12.5,1.4,0.4,46.7,23.1,27.4,23.9,18.1,8.9,42.6,11,4.4,6.2,42.1,40.5,62.5,56.2,23,67.2,41.2,25.1
632,E07,South East,2397,1350,P,2864,1108,43.1,51.6,4.3,2.6,2,5.8,1.9,3.8,3.2,4,4.7,16,23.5,7.8,10.7,6.6,1.5,1.4,96.7,0.8,1.9,0.2,0,74.4,32.5,11.1,11.2,22.5,13,24.9,3.2,2.7,4,37.6,32.4,2.4,51.5,18.6,72,41.8,16.6
633,E07,South East,2804,1689,P,5240,1675,37,42.8,4.1,2.9,1.5,4.8,1.3,2.7,3.4,13.2,9.8,20.4,19.4,4.3,7,4,0.8,0.4,97,1.1,1.5,0.2,0,63.3,23.4,8.2,26.5,13.7,16.6,20.5,2,2.3,2.7,35.7,35.4,26.4,50.2,16.6,82.5,45,17.8
634,E08,West Midlands,9895,7038,P,25439,10175,35.5,46.2,8.2,4.8,2.7,7.7,1.6,3.3,3.1,6.6,6.6,19.6,18,4.5,7,4.6,1.1,0.6,79.5,12.3,6.9,1.9,1.8,49,14.5,35.9,13,39.6,14.8,12.1,4.4,9.5,15,17.4,63.8,60.8,75,44,91.2,68.6,42.4
635,E07,South West,2662,1432,P,4111,1815,39.6,48.3,6.5,3.4,2.2,6.2,1.1,2.2,2.5,6.3,6.3,19.9,20.5,6.8,8.1,5.7,1.6,0.6,97.6,0.9,1.3,0.3,0,55.7,20.7,35,7.8,27.2,17.4,20.4,2.3,6.1,8.5,27,53.2,6.9,65.6,28.6,81.9,57.4,33.5
636,E09,London,5667,2841,P,14415,5364,35.2,45.2,7.9,4.5,2.9,7.2,1.2,3.1,2.7,6.8,7.5,21.4,18.8,4,6.2,3.9,1.2,0.7,49.1,28.8,13.1,3.1,0.6,56.3,19.6,15.9,25.9,28.5,14.2,20.9,7.4,6.4,9.8,23.8,51.3,51.4,72,36.1,87.9,58.2,36.5
637,E06,South East,8901,1638,P,14973,6524,35.5,42.5,6.1,3.5,2.4,5.6,0.9,1.9,2.1,8.4,9.3,28.1,19.2,4,3.9,2.8,1.1,0.5,91,2.3,5,1,0.2,63.8,19.2,4.4,29.6,9.1,7.3,53.1,9.1,3.1,3.9,56.3,20.1,92,45.4,16.3,58.7,22.2,11
638,E08,West Midlands,7545,4317,P,11993,5059,41.2,49.7,5.6,3.1,2.2,5.8,1.3,2.8,2.2,5.7,6.2,19.2,21,5.8,9.8,6.9,1.6,0.9,88.5,2,8.6,4.2,2.3,83.2,31.6,5.3,10.7,23.4,14.2,24.7,3.2,3.7,5.1,34.6,37.6,44.8,54.9,23.6,77.2,43.9,19.7
639,E07,East of England,3800,1574,P,6642,2693,39.5,48.2,7.1,3.6,2,5.2,1.2,2.6,1.8,5.8,7.3,22.4,18.3,5.7,8,6.6,1.6,0.8,78.9,4.5,14.3,2,2,64.7,27.6,22.7,11.5,17.3,11.4,38.6,4.2,4.1,5.7,46,31.5,28.8,51.6,20.4,64.6,37.7,20.6
640,E07,North West,2613,1475,NP,5607,2369,39.9,48.3,4.5,3.6,2.2,6.6,1.4,3.3,2.8,5.9,6.5,19.9,21.8,5.4,8.4,5,1.6,1,97.9,0.7,1.3,0.1,0.1,84,28.5,2.7,12.3,19,13.7,23.4,2.5,4.1,5.6,31.7,46.6,46.9,54.2,23.4,79.9,51.5,23.8
641,E08,West Midlands,7839,4393,P,11890,5038,44.5,52.8,4.5,3,1.8,6,1.3,2.4,2.2,4.4,3.9,17.2,22,8.3,12.3,7.4,2.2,1,96.9,0.9,1.7,0.9,0.3,83.5,38.2,9.5,6,23,11.6,30.3,3.2,3.5,5.1,41.3,32,21.4,52.4,22.1,68.5,37.8,15.6
642,E09,London,5786,2001,P,14109,5530,36,42.7,6.7,3.2,1.6,4.8,1,2,2.1,7.9,12.1,26.4,17.4,4.1,5.7,3.8,0.8,0.3,61.4,12.7,18,7.7,1.3,54.4,22.8,10.3,33.6,16.7,9.9,36.3,7.5,5.6,7.5,36.8,35.8,97.4,63,29.4,76.2,43.6,24.5
643,E09,London,4607,1730,P,14699,5465,33.7,40.3,6.9,3.5,1.9,4.9,1,2.1,1.9,9.4,12.7,29.8,14.5,3,4.8,2.8,0.6,0.3,54.3,23.9,14,2.5,0.9,33.7,13.6,23.8,39.5,20.4,8.2,35.2,10.3,6.2,8.9,32.3,46.5,137.4,70.7,36.3,80,50.8,33.2
644,E06,East of England,2961,1661,P,3284,1408,41.6,50.2,7.1,3.3,2,4.9,0.8,2,1.7,5.6,6.8,19,19.9,7.4,10.9,5.6,2.3,0.8,91.8,3.5,3.8,2.1,0.7,72.7,30.5,16.4,5.8,21.4,13.4,28.4,2.2,3.8,5.2,37.7,33,2.7,51.1,18.9,72.8,41,18.1
645,E09,London,8467,3898,P,15185,6556,38.9,47.6,7.4,3.6,2.1,5.5,1,2.2,1.8,5.2,6.8,24.4,19.3,5.8,7,5.2,1.5,1,80.7,10.2,6.9,2.3,0.3,67.6,23.8,15.2,15.8,18.6,12.7,34.1,3.4,4.5,6.1,43.7,28.3,38.9,53.1,22,68.8,33.5,17.4
646,E08,North East,6880,3991,P,10296,4402,40.1,47.5,5.2,2.8,2.2,5.5,1.1,2.2,2.5,6,6.3,20,25.5,8.6,7.8,3.5,0.6,0.2,97.2,0.6,2,0.7,0.1,74.9,23.8,17.1,7,19.1,16.9,24.7,3.3,4.2,5.8,32.2,41.6,29.1,52.2,21.8,80.8,46.6,23.7
647,E09,London,6934,2629,P,16608,6598,34,44.1,8.7,4.5,2.9,7.4,1.5,3.2,2.8,6.6,6.5,22.9,20.1,3.9,5.1,3.1,0.6,0.3,32.9,48.2,15,4.2,3.5,53.5,14.6,19,25.7,18.7,14.5,28.3,8.1,7.3,10.1,31.2,42.2,101.3,63.6,28.9,82.8,47.6,26.8
648,E08,North West,8460,2936,P,14024,6028,39.8,48.2,6.1,3.3,2.2,5.9,1.1,2.7,2,5,6,22.5,21.6,6.2,7.9,5.4,1.4,0.5,82.8,2.1,13.1,2.4,7.1,81.1,31.3,5.5,12.3,15.1,10.3,41.8,4.1,3.4,4.6,48.1,26.1,37.1,46.5,17.4,63,30.1,15.1
649,E06,East Midlands,7560,2769,P,15478,6679,38.3,45.4,6,3.1,2,5.1,1,2,2.3,7.3,8.8,25.3,18.9,5,6.1,4.7,1.5,0.9,79.4,10.3,8.5,2.4,3,59,21.5,17.9,21.8,22.1,11.5,35,4.6,5.5,7.7,37.8,41.9,49.7,55.2,24.9,74,43,26
650,E09,London,9562,4377,P,10454,3944,39.8,49.7,6.7,4.3,2.6,6.1,1.3,2.8,2,4.1,5,21.2,20.6,5.9,9.1,5.8,1.6,0.6,59.4,4.1,34.2,19,2.5,81.8,32,5.3,11.9,11.4,8.9,47.5,4.1,3.2,4.4,53.4,20,45.5,43.6,13.6,51,22.6,10.4
651,E09,London,4493,1796,P,10135,3585,40.1,48.5,5.6,3.1,2.3,5.7,1.3,2.9,2.3,6,6.4,20.2,21.1,6.6,8.5,5.8,1.5,0.6,47.4,6.4,43.1,26.6,3.4,80.1,32.7,3.2,15.2,12.9,9.5,43.6,5.6,3.3,4.6,49.2,22.8,31.5,48.8,15.9,58,27.4,13.2
652,E07,South East,3901,2234,NP,7840,3272,42.4,51.9,5.3,3.6,2,7.3,1.2,2.6,2,3.6,3.1,18.5,24.1,7.9,10.8,5.9,1.3,0.8,97.7,0.7,1.2,0.1,0,74.4,29.2,10.9,12.3,23.5,13.2,28.2,1.9,2.6,3.7,39,31.6,1.3,54.5,22.1,70,39,17.5
653,E07,North West,2116,1052,P,2119,843,39.6,48.7,5.5,3.6,2.7,6.5,1.5,3.1,2.4,5.5,4.4,20,22.1,7.8,9,4.6,1.1,0.2,98.6,0.1,0.8,0.2,0,89.6,33.8,1.4,7.8,16.4,14.4,25.4,2.2,1.6,2,31.7,41.2,42,46.5,13.1,80.5,50.9,25.4
654,E08,North West,8183,3266,P,12328,5052,44.8,53.6,4.9,3,2.2,5.7,1.4,2.5,2.1,4,3.2,15.9,23.4,8.3,12.6,7.7,1.9,1.1,97.6,0.7,1.3,0.2,0.1,88.1,41.6,4.2,6.9,14.7,10,43.1,2.6,2.4,3.5,51.4,22.1,5.4,43.7,13.8,57.1,25.3,10.3
655,E08,Yorkshire and The Humber,8391,3099,P,14871,6411,45.1,54.8,5.2,3.3,2.4,6.3,1.3,2.6,1.8,3.3,3.4,16.9,21.4,6.9,11,9.1,3.3,1.9,97.3,0.6,1.7,0.4,0.2,82.2,38.3,5,11.4,13.8,7.4,50.1,2.4,2.2,3.1,57,20,8,42.1,12.7,51.2,23.9,10.8
656,E08,West Midlands,7732,5395,P,12634,5242,41.9,49.8,5.1,3.6,2.1,5.4,1,2.1,2.3,5.2,5.9,21,18.5,7,13.5,5.5,1.1,0.7,97.5,0.9,1.3,0.5,0.2,83,34.2,9.1,7.2,26.9,14.3,19.6,2.8,3.9,5.6,29.6,44.2,44.4,57.3,23.4,83.5,51.9,20.4
657,E06,Yorkshire and The Humber,3386,2465,P,7786,3696,35.4,44,8.9,3.8,2.2,5.1,1.1,2.4,2.8,9.1,10,20.4,17.8,4.8,5.9,4.1,1.1,0.5,96.3,1.2,2.1,0.3,0.2,49.4,16,11.4,38.2,34.8,18.9,9.9,3.6,10.8,15.5,13.6,72.6,21.9,72,36.6,95.7,76.4,54
658,E07,North West,1624,1003,NP,4442,2063,39.8,47.8,6.1,3.7,1.8,5.2,1,2.4,2.5,6.9,6.8,19.7,21.8,6.3,8.7,5,1.7,0.5,89.3,0.5,9.8,0.2,6.3,64.8,28.6,13.2,20.7,26.4,13.5,21.3,3.2,5.3,8.1,26,51.5,10.8,64,34.5,83.4,57.9,33.4
659,E09,London,6332,2751,P,17562,6133,33.3,43.2,9.2,4.3,2.8,7.3,1.4,3.2,2.6,7.7,8,22.5,18.2,3.3,5.3,3.4,0.6,0.2,23.5,34,38.3,15.8,8.5,53.2,17.7,14.8,29,17.9,15.4,27.3,9.6,6.3,9.2,27.8,46,91.2,68.2,30.7,85.2,50.4,30.4
660,E07,West Midlands,2005,1167,P,2288,834,39.4,47.9,5.3,3.2,2.3,7.1,1.2,2.9,2.5,6.6,4.5,18.1,26.6,7.7,7.5,3.3,0.9,0.3,89.9,2.1,6.4,4.3,0.2,90.2,32.6,1.5,7.9,12,13.4,31.3,3.7,2.5,3.3,42.5,31.2,39.2,39.8,11.6,70,32.5,11.6
661,E09,London,4039,1994,NP,12339,3912,35.2,43.4,7.3,3.8,2.3,6,1.5,2.4,2,8.1,10.6,24.1,16.6,4.3,5.8,3.7,0.9,0.4,23.4,5.9,64.7,38,10.9,56,20.3,16,26,17.3,11.9,32,9.6,5.2,7.5,28.7,46.1,75.1,69.1,31.5,81.3,52,29.5
662,E06,Yorkshire and The Humber,5076,3713,P,9869,4209,40.4,48.8,5.2,3.3,1.9,6.6,1.3,2.9,2.7,5.9,5.8,18.1,22.6,7.9,9.8,4.4,1.1,0.4,98.4,0.5,0.7,0.1,0,75.5,25.3,13.5,10.1,30.1,16.8,14.7,3,5.3,7.7,22.2,59.1,20.6,60.4,28.1,88.1,63.2,36.3
663,E07,East of England,5014,1577,P,8524,3820,36.3,43.6,7.1,3.1,1.9,5.2,1,2.1,1.8,6.6,11,27.4,18,3.8,5.2,4.1,1,0.5,79.3,5.9,12.9,5.9,1,65.1,21,10.2,22,13.1,10.5,43.7,3.7,4.2,5.2,49,28.8,22.9,46.3,15.8,64.3,32.6,17.3
664,E06,South West,3955,1740,P,11195,3710,29,30.5,2.2,0.9,0.6,1.7,0.3,0.8,14.9,41.3,9.5,11.6,7.8,2.3,2.8,2.1,0.8,0.5,90,2.4,5.7,1,0.4,20.9,8.6,8.4,69.8,8.5,6,21.2,58,2.5,5.3,30.9,47.3,131.7,60.8,23.2,90.5,24.7,16.1
665,E08,Yorkshire and The Humber,6552,3253,P,12765,5508,40.8,49.4,6,3.5,2.2,5.8,1.1,2.4,2.1,5.1,6.7,21,19.9,6,8.4,6.5,2,1.1,84,1.1,14.1,2.8,9.1,77.6,31.7,3.6,17.6,17.2,10.8,35.6,3.4,3.3,4.6,44.9,31.1,35.3,49.6,17.8,66.5,34.1,16.4
666,E06,South West,7694,4592,P,12909,5265,43.5,52.7,5.4,3.2,2.1,6.1,1.3,2.8,2.1,4,3.8,19.1,19.6,7.5,12.1,7.4,2.2,1.3,98.7,0.5,0.7,0.2,0,85.6,34.7,4.3,8.9,20.2,12.9,23.4,2.8,2,2.9,34.4,36.8,24.1,51.8,18.2,79,43.4,17
667,E08,West Midlands,13156,8151,P,25814,11417,39.3,48.2,6.5,3.7,2.1,6,1.4,2.6,2.8,6.8,6,19.6,19.9,5.9,8.7,5.6,1.6,0.8,88.8,6.4,3.7,0.9,0.5,64.2,24.4,22.8,10.6,27.9,15.5,19.4,3.8,6.4,9.2,28.4,47.1,48,64,31,84,53.4,28.7
668,E09,London,10746,5351,P,14946,5738,42,51.7,5,3.1,2.4,7.7,1.6,3.2,2.3,5.3,3.6,16.4,23,6.8,9.2,7.2,2.3,1,89.4,3.9,5.5,1.9,0.3,88.9,34.1,2.7,7.2,15.2,13.9,32.5,3.1,2.5,3.5,46.5,21.3,34.7,45.5,14.8,64.6,26.8,10.5
669,E08,Yorkshire and The Humber,6674,4352,P,11009,4651,43.5,51.8,4.5,3.4,2.1,5.6,1.1,2.6,2.1,4.6,4.1,18.5,20.9,9.1,13.2,6.3,1.4,0.5,98.7,0.4,0.8,0.2,0.1,84.4,38,7.9,7,23.1,14.8,24,2.2,3.3,5,34,40.8,5.9,54.1,21.4,77.7,49,21.7
670,E06,South East,6754,4511,P,17928,6954,32.4,40.5,8.2,4,2.3,6.4,1.3,2.8,6.6,11.5,8.1,20.7,15.8,3.7,4.8,2.8,0.7,0.4,84,6.8,7.4,3.4,1.1,47.7,12.5,20.1,29.5,22.2,17.2,16,14.8,5.9,8.9,23,54.1,63.8,63.7,29.2,89.5,56.1,32.1
671,E09,London,5962,1802,NP,14619,5738,36.5,45.6,7.5,4,2.6,6.4,1.2,2.6,1.8,5.8,8.4,23.6,19.2,5,6.2,4,1.1,0.7,63.1,12.6,16.7,5.7,1.9,54.2,20.9,21.5,22.3,13.1,8.2,46.2,6.2,4.9,7,48.5,28.7,67.1,54.6,23.3,61.7,32.4,19
672,E09,London,2698,1743,P,5131,2091,43.2,52.2,5.7,3.6,2.1,5.9,1.1,2.2,2,4.2,4.2,17.1,21.8,8.3,12.5,7.5,1.3,0.5,95.2,2.3,1.8,0.4,0.2,82.8,37.4,5,10.3,21.9,14.1,26.9,2.4,2.5,3.6,39.7,26.8,1.9,52.1,18,69.7,34,11.1
673,E08,North West,4879,3187,P,12079,4998,35.5,45.3,8.4,4.3,2.7,6.5,1.4,2.7,2.4,7,7.6,21.3,18.8,5.3,6,3.7,1.2,0.5,75.7,2.8,21.1,0.6,17.2,65.1,21.8,18.2,14.6,31.6,15.1,14.7,3.6,6.7,9.9,20.9,56.8,54,66.2,33.6,88.9,64.2,38.3
674,E08,West Midlands,11767,6523,P,30914,11370,33.5,44.2,9.4,5.3,3.1,7.4,1.4,2.8,2.5,6.8,8.3,21.7,16.4,3.8,5.9,3.9,0.8,0.4,52.1,8.2,36.6,4.4,21,61.4,20.5,17.3,19,33.1,15.4,16,5.2,8,12.3,19,59,44.3,70.3,36.6,89.6,64.8,42
675,E08,West Midlands,6081,4678,P,12206,5053,40.8,50.4,6.2,3.6,2.4,6.6,1.4,2.6,2.5,6.2,5.6,18.2,17.7,6.2,10.3,7,2.2,1.1,95.6,2.4,1.6,0.5,0.5,53.7,21.6,35.3,9.7,45.8,14.4,10,2.5,8.5,13.7,16.4,64.9,32.6,75.6,42.6,91.8,72.6,39.6
676,E09,London,6878,1559,P,11843,5090,35,42.3,6.9,3.2,2.2,5.9,1.1,2.2,1.9,7.8,11.1,26.9,17.5,4.4,5.5,2.6,0.6,0.3,66.3,19.3,8.9,1.4,0.4,33.7,11.3,44.3,20.4,17.9,9.9,43.7,7.2,6.3,9.1,44.2,35.4,147.3,62.6,30.1,69.9,36,23.8
677,E09,London,5049,1498,P,9715,4589,35.4,39.5,4.3,1.9,1.3,3.3,0.7,1.5,4.1,14.3,13.6,25.4,16.9,4.2,5.2,2.6,0.7,0.2,58,18.6,18.4,2.2,0.7,19,8.5,44.3,33.9,14.5,7.9,47.2,17.7,4.9,7.1,51.8,30.6,80.5,59.2,23.8,65.9,29.9,19.6
678,E09,London,6052,4603,P,13600,5461,38.9,48.4,6.2,4,2.5,6.9,1.4,2.9,2.6,6.1,6,19.3,19.7,5.7,8.5,6.4,1.3,0.5,83.6,11.4,4,1.1,0.5,71.2,25.3,17.9,9.9,31.4,17.2,14,3.7,5.7,8.1,23.1,46.3,22.1,66.4,30.1,87.4,57,25.6
679,E06,South East,1820,1167,P,5094,1918,36.8,46.1,8.1,4,1.9,6,1.2,3.1,2.5,5.7,6.4,21.9,21.3,7,6.9,3,0.7,0.1,88.6,4.8,5.8,1.8,0.5,73.3,19.3,17.8,7.9,17.6,17,24.7,2.5,3.8,4.9,35.9,39.3,20.4,51.7,16.7,76.7,46.6,20.7
680,E06,South East,6312,2754,P,12732,6258,38,42.2,4,1.9,1.2,3.2,0.8,1.3,2.8,16.3,12.7,22,15.4,4.7,5.5,4.9,2,1.3,85.7,3,8.7,1.7,0.5,43,16.5,6.6,48.5,13.3,8.2,39.2,17,3.8,5.4,46.6,30.6,82.7,53.1,19.5,70.9,28.4,16.4
681,E08,North East,5659,3285,P,11652,4994,44.1,51.7,3.8,2.8,1.8,5.9,1.3,2.6,2.5,4.9,4.2,17.8,24.1,6.4,10.8,8.4,1.8,0.8,98.9,0.2,0.6,0.1,0.1,90.9,38,2,6.3,19.4,13,27.8,4,3,4.3,35.6,36.6,39.9,52.8,19.9,78.1,42.5,18.3
682,E07,West Midlands,4026,2370,P,8455,3559,37.8,45.5,6.6,3.4,2.2,5.3,1,2.3,3.6,13.4,5.4,18.9,15.9,5.4,8.5,5.5,1.8,0.7,96.8,0.9,1.9,0.3,0.4,51.8,20,24.5,21.8,25.3,13.2,19.2,14.9,4.7,7,26.8,51.7,49.3,61.9,28.7,86.2,50.8,28
683,E06,East of England,4624,3033,P,11176,5108,35.4,43.7,8.2,3.6,2.3,5.3,1,2.5,2.4,8.8,9.5,23.5,17.6,4.5,5.3,3.3,1.4,0.8,88.6,5.6,4.2,0.8,0.4,37,10.2,22.1,39.2,27.5,18.1,16.7,4.1,8.7,12.2,25.1,50.8,92,69.8,37,86.2,54.9,31.9
684,E06,East Midlands,6530,4385,P,14005,6274,40.3,49.2,6.8,3.5,2.6,5.2,1.3,2.4,2.6,7,6.9,17.9,19.7,5,6.8,9.7,1.9,0.5,91.6,5,2.8,1.1,0.1,57.6,20.5,28.2,11.2,37.9,16.7,11.3,3.7,6.6,9.5,17.6,63.4,33.1,71.4,37.9,91.9,68.7,40.4
685,E08,West Midlands,6539,4695,P,13993,6127,37,45.5,7.8,3.5,2.2,5.4,1.2,2.4,2.6,7.7,8.6,21.9,17.2,5.4,7.4,4.7,1.1,0.6,90.5,2.8,6.3,0.9,3.9,53,18.3,31.8,13.4,33.9,16.3,13.4,2.7,8.1,11.6,19.6,60.6,31.2,69.6,36.6,89.9,67.2,37.5
686,E08,West Midlands,5983,4073,P,12507,5226,36.2,46.2,7.9,4.1,2.6,7.3,1.4,3.4,3.1,7.6,6.6,19.4,16.7,6.2,8.4,3.8,1.1,0.4,90.4,7.5,1.5,0.5,0.2,51.3,18,40.4,7.2,37.6,18.8,9.4,3.3,8.7,13.2,16.5,64.2,57.8,73.3,38.3,93.4,69.6,43.5
